name,key_skills,salary_from,salary_to,salary_currency,area_name,published_at
IOS разработчик (senior),"iOS
API
Git
Objective-C
ООП
REST",70000.0,150000.0,RUR,Саратов,2021-01-20T17:44:33+0300
IOS-разработчик Middle+/Senior на портал SwoftBook.ru,"iOS
Xcode",50000.0,250000.0,RUR,Уфа,2021-01-20T17:59:59+0300
"IOS разработчик (Swift 4, Uber RIB's)","Git
iOS
Креативность
Design Patterns
Mac Os
Uber RIB's
Swift 4",70000.0,150000.0,RUR,Саратов,2021-01-21T13:37:58+0300
Middle iOS Developer,"Objective-C
iOS
MVC
Работа в команде
Mac Os",60000.0,130000.0,RUR,Ростов-на-Дону,2021-01-21T16:05:33+0300
Разработчик Android/iOS,"Objective-C
Java
Android
iOS
Английский язык
Flutter
Kotlin
SWIFT Alliance",150000.0,300000.0,RUR,Москва,2021-01-21T17:11:57+0300
IOS разработчик,"Swift
iOS
Git
SQL
XML",40000.0,70000.0,RUR,Ярославль,2021-01-21T17:57:25+0300
Junior/Middle IOS developer,"Git
Objective-C
ООП
iOS
Design Patterns
SWIFT Alliance
Xcode
UI
UX
SOLID",24264.0,60660.0,RUR,Ташкент,2021-01-22T11:22:16+0300
IOS automation QA Engineer,"Функциональное тестирование
QA
iOS
Тестирование мобильных приложений
SWIFT
XCUITest
Автоматизация тестирования",39000.0,91000.0,RUR,Алматы,2021-01-22T12:55:27+0300
IOS developer,"iOS
SWIFT Alliance",60660.0,121320.0,RUR,Ташкент,2021-01-23T11:31:23+0300
Senior mobile iOS Developer,"Git
Английский язык
REST
iOS
Mac Os
API
Objective-C
Swift",130000.0,290000.0,RUR,Москва,2021-01-25T05:24:21+0300
IOS разработчик (удаленно) / iOS developer (remote),"iOS
Разработка ПО
разработка мобильных приложений
мобильная разработка
AV
OpenCV
OpenGL
frontend
программирование
Xcode
mobile application
Software Development
Git
swift",150000.0,300000.0,RUR,Москва,2021-01-25T09:56:49+0300
Middle/Senior IOS developer,"Git
iOS
Swift
Xcode
SDK
API",180000.0,250000.0,RUR,Санкт-Петербург,2021-01-25T11:45:09+0300
Middle/Senior IOS developer,"Git
iOS
Swift
Xcode
SDK
API",180000.0,250000.0,RUR,Нижний Новгород,2021-01-25T11:45:09+0300
Middle/Senior IOS developer,"Git
iOS
Swift
Xcode
SDK
API",180000.0,250000.0,RUR,Москва,2021-01-25T11:45:09+0300
IOS разработчик,iOS,170000.0,200000.0,RUR,Рязань,2021-01-25T12:09:00+0300
IOS разработчик,iOS,180000.0,200000.0,RUR,Москва,2021-01-25T12:10:10+0300
Middle/Senior IOS программист,"Swift
VIPER
iOS",145000.0,250000.0,RUR,Москва,2021-01-25T13:16:55+0300
Middle/Senior iOS Developer (remote),"Git
iOS
Swift
VIPER
Core Data
Realm
REST API",150000.0,300000.0,RUR,Самара,2021-01-25T14:23:27+0300
Middle/Senior iOS Developer (remote),"Git
iOS
Swift
VIPER
Core Data
Realm
REST API",150000.0,300000.0,RUR,Москва,2021-01-25T14:23:27+0300
Middle/Senior iOS Developer (remote),"Git
iOS
Swift
VIPER
Core Data
Realm
REST API",150000.0,300000.0,RUR,Санкт-Петербург,2021-01-25T14:23:27+0300
Middle/Senior iOS Developer (remote),"Git
iOS
Swift
VIPER
Core Data
Realm
REST API",150000.0,300000.0,RUR,Ростов-на-Дону,2021-01-25T14:23:27+0300
Middle/Senior iOS Developer (remote),"Git
iOS
Swift
VIPER
Core Data
Realm
REST API",150000.0,300000.0,RUR,Казань,2021-01-25T14:23:27+0300
Middle/Senior iOS Developer (remote),"Git
iOS
Swift
VIPER
Core Data
Realm
REST API",150000.0,300000.0,RUR,Воронеж,2021-01-25T14:23:27+0300
Middle/Senior iOS Developer (remote),"Git
iOS
Swift
VIPER
Core Data
Realm
REST API",150000.0,300000.0,RUR,Нижний Новгород,2021-01-25T14:23:27+0300
Middle/Senior iOS Developer (remote),"Git
iOS
Swift
VIPER
Core Data
Realm
REST API",150000.0,300000.0,RUR,Саратов,2021-01-25T14:23:27+0300
IOS разработчик,"Scrum
Objective-C
Atlassian Jira
Git
Agile Project Management
iOS
C++
Atlassian Confluence
Mac Os
Разработка нового продукта
UML
Аналитическое мышление",70000.0,220000.0,RUR,Москва,2021-01-25T20:25:14+0300
IOS разработчик (Swift/Objective-C),"Objective-C
iOS
ООП
C++
Design Patterns",125000.0,230000.0,RUR,Москва,2021-01-25T20:59:04+0300
IOS Engineer/Developer,"Objective-C
iOS
ООП
Английский язык
C#",181980.0,303300.0,RUR,Минск,2021-01-26T13:02:52+0300
IOS разработчик,"Objective-C
ООП
iOS
Scrum
JSON API
SOAP
Swift",150000.0,280000.0,RUR,Москва,2021-01-26T13:36:29+0300
IOS Developer,"iOS
SWIFT
Git
SQL
MVP
Xcode
C++
JSON API
ООП",70000.0,150000.0,RUR,Ростов-на-Дону,2021-01-26T16:13:35+0300
IOS разработчик,"iOS
ООП
Управление интернет-проектами
Управление временем
Android",100000.0,150000.0,RUR,Москва,2021-01-26T16:47:39+0300
Разработчик кросс-платформенного мобильного приложения Android / iOS,"Java
Git
Android
JavaScript
iOS
С#
Dart
Kotlin
Obj-C
Swift",100000.0,200000.0,RUR,Нижний Новгород,2021-01-26T19:32:23+0300
Middle iOS разработчик,"ООП
iOS
Swift
Xcode
MVC
MVVM
UI
UX",45500.0,78000.0,RUR,Алматы,2021-01-27T09:23:23+0300
IOS Developer,"ООП
Xamarin
iOS
.NET Framework
C#",80000.0,180000.0,RUR,Самара,2021-01-27T09:24:41+0300
IOS разработчик,"SWIFT Alliance
iOS
Android
SQL
XML",40000.0,60000.0,RUR,Ярославль,2021-01-27T10:20:47+0300
Senior Mobile ( iOS ) разработчик,"iOS
Objective-C
React Native
Swift",151650.0,242640.0,RUR,Санкт-Петербург,2021-01-27T12:03:01+0300
Senior Developer (iOS / Android / ReactNative),"Objective-C
Java
iOS
Android
Market Research
Swift
React Native",242640.0,303300.0,RUR,Киев,2021-01-27T13:23:45+0300
Разработчик iOS-приложений,"Objective-C
iOS
REST
Мобильность
Swift",85000.0,115000.0,RUR,Краснодар,2021-01-27T16:18:43+0300
Разработчик мобильных приложений (Android/iOS),"C++
Java
Android
C#
SQL
XML
Linux
Умение работать в коллективе
iOS
Mac Os
swift
koltin
Управление проектами
android studio
Intellij IDEA
Базы данных",75000.0,85000.0,RUR,Санкт-Петербург,2021-01-27T19:34:25+0300
IOS разработчик junior (возможно удаленно),"iOS
swift4",30000.0,45000.0,RUR,Москва,2021-01-28T14:35:39+0300
Middle iOS Developer,"ООП
Git
Design Patterns
iOS",109188.0,151650.0,RUR,Москва,2021-01-29T11:11:53+0300
IOS разработчик,"Objective-C
iOS
Git",160000.0,250000.0,RUR,Москва,2021-01-29T11:23:44+0300
IOS Developer Middle/Senior,"Objective-C
Git
iOS
Atlassian Jira
Agile Project Management
SQL
Swift",160000.0,220000.0,RUR,Нижний Новгород,2021-01-29T12:41:28+0300
IOS разработчик,"iOS
Swift",60000.0,90000.0,RUR,Москва,2021-01-29T13:22:34+0300
Middle IOS разработчик,"iOS
Swift",100000.0,180000.0,RUR,Москва,2021-01-29T13:23:32+0300
Middle iOS developer,"iOS
Swift
UIKit
RxSwift",190000.0,280000.0,RUR,Санкт-Петербург,2021-01-29T14:15:41+0300
IOS разработчик мобильных приложений,swift,160000.0,210000.0,RUR,Екатеринбург,2021-02-01T08:04:53+0300
IOS разработчик,iOS,200000.0,350000.0,RUR,Москва,2021-02-01T13:20:21+0300
Удаленный iOS разработчик (Swift),"iOS
Scrum",180000.0,250000.0,RUR,Москва,2021-02-01T14:25:03+0300
Разработчик iOS/macOS (Swift),"Objective-C
iOS
Mac Os
ООП
SQL",120000.0,150000.0,RUR,Санкт-Петербург,2021-02-01T15:33:25+0300
IOS (swift) разработчик,"iOS
swift",150000.0,200000.0,RUR,Москва,2021-02-01T17:30:09+0300
Team Lead / iOS Senior Developer (Swift),"Разработка ПО
iOS
Scrum
Kanban
Teamleading
руководство командой разработчиков
Atlassian Jira
Git
Разработка мобильных приложений
Разработка технических заданий
Программирование мобильных приложений
iOS SDK",200000.0,350000.0,RUR,Москва,2021-02-02T09:52:16+0300
"Middle iOS Developer (Чехия, Прага)","Objective-C
iOS
Английский язык",161730.0,185690.0,RUR,Новосибирск,2021-02-02T12:27:03+0300
Разработчик iOS Android,"Android
iOS
React Native
Flutter
Ionic
Xamarin
PhoneGap
Vue Native",40000.0,60000.0,RUR,Москва,2021-02-02T12:43:19+0300
IOS-разработчик,"Flutter
Dart
iOS
Android",70000.0,160000.0,RUR,Таганрог,2021-02-02T14:06:54+0300
Junior QA Engineer Android/iOS,"Atlassian Jira
XML
Test case
SQL
Android",25000.0,40000.0,RUR,Новосибирск,2021-02-02T14:47:23+0300
Middle QA Mobile Engineer Android/iOS,"Atlassian Jira
Test case
XML
SQL
MS SQL Server",40000.0,60000.0,RUR,Новосибирск,2021-02-02T14:52:56+0300
IOS Developer,"Английский язык
Работа в команде
Unity
iOS
MPLS
UI",110000.0,130000.0,RUR,Москва,2021-02-02T18:57:19+0300
Middle iOS Developer,"iOS
Figma
Swift
Git",42462.0,72792.0,RUR,Алматы,2021-02-03T07:04:03+0300
Middle/Senior iOS разработчик,"iOS
ООП
Swift",100000.0,250000.0,RUR,Самара,2021-02-03T09:52:22+0300
IOS разработчик,"iOS
Objective-C
Git
MVC
Mac Os",150000.0,170000.0,RUR,Москва,2021-02-03T13:23:22+0300
Программист IOS,"Objective-C
Typhoon
Rambler Viper
Core Data
Kotlin",80000.0,100000.0,RUR,Новосибирск,2021-02-03T14:20:11+0300
Middle IOs разработчик,"iOS
Swift",140000.0,160000.0,RUR,Москва,2021-02-03T17:50:44+0300
IOS Developer,"iOS
Английский язык
Мобильность",100000.0,180000.0,RUR,Великий Новгород,2021-02-04T12:44:24+0300
"Тестер (для тестирования приложений на iOS, Android, а также Web приложений и API)","iOS
Atlassian Jira
Android
Тестирование
Функциональное тестирование",72000.0,180000.0,RUR,Москва,2021-02-04T21:50:04+0300
Разработчик iOS,"CSS
Git
HTML
Objective-C
Android
iOS
REST
JavaScript",85000.0,95000.0,RUR,Краснодар,2021-02-05T12:22:14+0300
IOS разработчик,iOS,90990.0,242640.0,RUR,Минск,2021-02-08T10:49:11+0300
IOS developer / Разработчик мобильных приложений,"iOS
Git
ООП
Английский язык
Swift
CoreData
CocoaPods",90000.0,150000.0,RUR,Новосибирск,2021-02-08T14:32:07+0300
IOS разработчик,"iOS
Git
UI
Objective-C
Swift",90000.0,170000.0,RUR,Краснодар,2021-02-08T16:19:39+0300
IOS Разработчик (удаленно),"iOS
Swift
Разработка под iOS
Xcode
UIKit
Разработка мобильных приложений
SwiftUI
Objective-C",150000.0,240000.0,RUR,Москва,2021-02-08T17:13:53+0300
Младший разработчик под iOS (Swift),"iOS
Swift
ООП
Git
iOS SDK
JIRA",20000.0,80000.0,RUR,Санкт-Петербург,2021-02-08T17:38:04+0300
Разработчик под iOS (Swift),"iOS
Swift
Objective-C
ООП
Git
iOS SDK
JIRA
Rx
Unit Testing",90000.0,150000.0,RUR,Санкт-Петербург,2021-02-08T17:40:46+0300
IOS Swift Developer,"iOS
Swift
Objective-C
JSON API",70000.0,200000.0,RUR,Пенза,2021-02-09T02:00:50+0300
Разработчик мобильных приложений IOS Middle/ Senior (удаленно),"Git
Unit Testing
AutoLayout
Storyboard
Multithreading
GCD
NSOperationQueue
iOS
Xcode
swift",170000.0,180000.0,RUR,Москва,2021-02-09T11:23:02+0300
Разработчик мобильных приложений Android/iOS,"Objective-C
iOS
Java
Android
SWIFT Alliance",80000.0,120000.0,RUR,Санкт-Петербург,2021-02-09T12:47:04+0300
Junior IOS-разработчик,"Objective-C
Git
iOS
MVC
Swift
MVVM
VIPER
SOLID",70000.0,120000.0,RUR,Москва,2021-02-09T13:35:26+0300
IOS-разработчик,"Objective-C
Git
iOS
MVC
Swift
MVVM
VIPER
SOLID",120000.0,190000.0,RUR,Москва,2021-02-09T14:01:15+0300
IOS разработчик,"Objective-C
Git
iOS
MS Project
Английский язык
Java",70000.0,160000.0,RUR,Краснодар,2021-02-09T23:22:05+0300
IOS developer (Swift),"SWIFT
VIPER",120000.0,180000.0,RUR,Москва,2021-02-10T19:03:08+0300
Middle iOS Developer,"Objective-C
Git
iOS
Atlassian Jira
Разработка технических заданий",80000.0,160000.0,RUR,Москва,2021-02-11T09:50:30+0300
IOS разработчик (Swift),"Git
iOS
ООП
Swift
SOLID
MVVM",80000.0,180000.0,RUR,Москва,2021-02-11T12:57:45+0300
IOS developer,"iOS
Design Patterns
Git
ООП
Swift
Apple UI & UX Guidelines
REST API",50000.0,100000.0,RUR,Нижний Новгород,2021-02-11T13:04:02+0300
Junior iOS Developer,"Swift
iOS",70000.0,90000.0,RUR,Санкт-Петербург,2021-02-11T17:45:07+0300
Middle iOS Developer,"Swift
iOS",100000.0,140000.0,RUR,Санкт-Петербург,2021-02-11T17:49:58+0300
"Разработчик мобильных приложений iOS/Android (flutter/dart), удаленно","MVC
ООП
Flutter
API
Android
iOS",58500.0,117000.0,RUR,Алматы,2021-02-11T19:08:34+0300
IOS разработчик (Swift),"Git
iOS
MVC",60000.0,95000.0,RUR,Омск,2021-02-12T10:47:33+0300
IOS разработчик,"iOS
Objective-C
Git
Мобильность",60000.0,150000.0,RUR,Иваново (Ивановская область),2021-02-12T15:41:07+0300
IOS Unity Developer,"iOS
Английский язык
Работа в команде
Mac Os
Слепая печать",60660.0,181980.0,RUR,Киев,2021-02-12T16:51:17+0300
IOS developer,"iOS
swift",150000.0,250000.0,RUR,Новосибирск,2021-02-12T19:51:55+0300
IOS developer,"iOS
swift",150000.0,250000.0,RUR,Екатеринбург,2021-02-12T19:51:55+0300
IOS разработчик,"Objective-C
iOS
Mercurial
Git
ООП
Swift",80000.0,90000.0,RUR,Брянск,2021-02-15T10:47:03+0300
IOS developer Middle,"Objective-C
iOS
Swift",120000.0,150000.0,RUR,Ижевск,2021-02-15T12:40:03+0300
IOS developer Middle,"Objective-C
iOS
Swift",120000.0,150000.0,RUR,Нижний Новгород,2021-02-15T12:41:58+0300
IOS developer Middle,"Objective-C
iOS
Swift",120000.0,150000.0,RUR,Владимир,2021-02-15T12:42:26+0300
IOS developer Middle,"Objective-C
iOS
Swift",120000.0,150000.0,RUR,Белгород,2021-02-15T12:43:17+0300
Lead Mobile SDK Engineer (iOS),"Objective-C
iOS
SQL
Java
Android",200000.0,300000.0,RUR,Москва,2021-02-15T17:18:52+0300
Mobile Developer (Android/iOS),"iOS
Java SE
Objective-C
Android",121320.0,242640.0,RUR,Минск,2021-02-15T19:04:07+0300
"Разработчик iOS, Flutter, ionic, Kotlin","Objective-C
iOS
Английский язык
XML
Mac Os
Flutter
Kotlin
Ionic",70000.0,250000.0,RUR,Сочи,2021-02-16T05:31:53+0300
Senior iOS developer в международный стартап,"iOS
RxSwift",200000.0,350000.0,RUR,Москва,2021-02-17T14:38:21+0300
Middle iOS-разработчик / Swift Developer,"Git
Objective-C
Design Patterns
ООП
Unit Testing",60000.0,80000.0,RUR,Красноярск,2021-02-17T15:33:40+0300
IOS разработчик,"Java
Android
Java SE
Android SDK
Работа с базами данных
kotlin",30330.0,90990.0,RUR,Минск,2021-02-18T14:19:11+0300
Mobile IOS/Android Engineer,"Objective-C
iOS
Java
Android
Kotlin",303300.0,394290.0,RUR,Москва,2021-02-18T15:31:06+0300
IOS разработчик / iOS Developer (удаленно),"Git
REST
iOS
UIKit
Foundation
Swift
CoreData
CoreAnimation",120000.0,200000.0,RUR,Москва,2021-02-18T16:57:49+0300
IOS разработчик,"Git
iOS
Design Patterns
Swift",180000.0,270000.0,RUR,Москва,2021-02-18T17:54:27+0300
"Разработчик iOS, Flutter, ionic, Kotlin","Английский язык
iOS
Objective-C
Mac Os
Kotlin
Ionic
Flutter",70000.0,250000.0,RUR,Новосибирск,2021-02-19T07:25:30+0300
Senior iOS Developer,"Git
iOS
iOS SDK
Swift
MVP
VIPER",190000.0,300000.0,RUR,Новосибирск,2021-02-19T08:20:31+0300
Team lead iOS (удаленно),iOS,151650.0,242640.0,RUR,Новосибирск,2021-02-20T08:55:42+0300
Junior iOS Developer,"Git
ООП
Swift
REST
iOS",50000.0,100000.0,RUR,Санкт-Петербург,2021-02-20T13:23:35+0300
IOS Developer (Senior),"Objective-C
iOS
C/C++
UML
Design Patterns",250000.0,350000.0,RUR,Санкт-Петербург,2021-02-21T11:27:33+0300
